trade_id,portfolio_id,ticker,trade_date,side,units,price_cents,gross_value_zar,brokerage_zar,reason
TRD0013184,PF02637,R2032,2026-03-30,SELL,3495.2248,9148.56,319762.74,1119.17,Rebalance
TRD0013185,PF02638,MMKT,2025-10-12,SELL,3403.1532,100.06,3405.2,11.92,Rebalance
TRD0013186,PF02639,R2035,2024-01-29,SELL,2288.2344,8694.78,198956.95,696.35,Model change
TRD0013187,PF02639,GRT,2024-02-02,BUY,2001.8524,1347.17,26968.35,94.39,Rebalance
TRD0013188,PF02639,R2035,2024-04-15,BUY,2563.9351,8694.78,222928.52,780.25,Client instruction
TRD0013189,PF02639,STXWDM,2022-04-26,SELL,1066.9425,9827.33,104851.96,366.98,Rebalance
TRD0013190,PF02640,STXCLR,2025-10-12,BUY,2739.6556,5657.93,155007.8,542.53,Rebalance
TRD0013191,PF02640,STXCLR,2025-06-11,SELL,2123.9304,5657.93,120170.5,420.6,Model change
TRD0013192,PF02641,R2030,2026-04-28,BUY,734.9643,10775.21,79193.95,277.18,Rebalance
TRD0013193,PF02641,STX500,2025-02-24,BUY,3083.6492,12326.35,380101.39,1330.35,Model change
TRD0013194,PF02641,MTN,2021-03-22,SELL,1844.1883,9661.86,178182.89,623.64,Model change
TRD0013195,PF02641,GFI,2020-02-26,BUY,2769.892,29659.61,821539.16,2875.39,Client instruction
TRD0013196,PF02641,CLS,2020-04-26,SELL,3704.2565,30390.78,1125752.44,3940.13,Rebalance
TRD0013197,PF02642,MMKT,2023-02-26,BUY,2649.5015,100.06,2651.09,9.28,Rebalance
TRD0013198,PF02642,ASHGEQ,2020-04-08,BUY,1997.8054,7372.81,147294.4,515.53,Model change
TRD0013199,PF02642,RDF,2017-05-14,BUY,2258.7316,460.47,10400.78,36.4,Model change
TRD0013200,PF02642,CPI,2022-05-03,SELL,3134.657,257696.34,8077896.36,28272.64,Rebalance
TRD0013201,PF02642,CFR,2020-09-23,BUY,1439.0385,25898.78,372693.42,1304.43,Model change
TRD0013202,PF02642,R186,2019-03-10,BUY,98.4435,10815.32,10646.98,37.26,Model change
TRD0013203,PF02643,STXWDM,2025-10-14,BUY,176.1201,9827.33,17307.9,60.58,Client instruction
TRD0013204,PF02643,SLM,2023-12-06,BUY,1807.7725,8326.93,150531.95,526.86,Client instruction
TRD0013205,PF02643,BVT,2023-12-14,BUY,1478.5362,27107.43,400793.17,1402.78,Cash flow
TRD0013206,PF02643,MMKT,2023-07-30,BUY,2324.5822,100.06,2325.98,8.14,Model change
TRD0013207,PF02643,AGL,2022-06-27,SELL,3413.9741,5700.05,194598.23,681.09,Client instruction
TRD0013208,PF02643,AGL,2025-10-16,SELL,3589.9202,5700.05,204627.25,716.2,Rebalance
TRD0013209,PF02644,GRT,2026-03-26,BUY,2924.9313,1424.78,41673.84,145.86,Model change
TRD0013210,PF02644,STXWDM,2025-08-29,BUY,1664.1405,9827.33,163540.58,572.39,Client instruction
TRD0013211,PF02644,SHP,2020-07-24,BUY,3932.1413,26883.73,1057106.25,3699.87,Cash flow
TRD0013212,PF02644,GRT,2024-03-22,BUY,3932.1653,1347.17,52972.95,185.41,Rebalance
TRD0013213,PF02644,RDF,2025-05-11,BUY,449.2791,460.47,2068.8,7.24,Client instruction
TRD0013214,PF02644,RDF,2020-05-28,BUY,3575.164,460.47,16462.56,57.62,Client instruction
TRD0013215,PF02644,RDF,2024-09-21,BUY,1117.0809,460.47,5143.82,18.0,Client instruction
TRD0013216,PF02645,STX500,2026-05-29,BUY,2155.3932,12481.11,269017.0,941.56,Rebalance
TRD0013217,PF02645,CPI,2024-09-04,BUY,2135.0545,257696.34,5501957.3,19256.85,Client instruction
TRD0013218,PF02645,GRT,2026-05-02,SELL,3788.6668,1571.6,59542.69,208.4,Client instruction
TRD0013219,PF02645,CPI,2026-05-19,BUY,566.776,248823.62,1410272.56,4935.95,Model change
TRD0013220,PF02645,R186,2026-04-26,BUY,771.8514,10528.19,81261.98,284.42,Rebalance
TRD0013221,PF02645,ASHGEQ,2025-04-18,BUY,2637.4517,7372.81,194454.3,680.59,Rebalance
TRD0013222,PF02645,R2035,2025-12-27,BUY,2834.8215,8505.38,241112.34,843.89,Client instruction
TRD0013223,PF02646,APN,2023-09-25,BUY,2972.5538,19591.53,582368.77,2038.29,Client instruction
TRD0013224,PF02646,MMKT,2023-09-06,BUY,1648.0898,100.06,1649.08,5.77,Rebalance
TRD0013225,PF02647,R2040,2018-11-25,BUY,3284.991,8277.83,271925.97,951.74,Rebalance
TRD0013226,PF02647,VOD,2023-05-23,BUY,1199.1202,10525.7,126215.79,441.76,Model change
TRD0013227,PF02647,GFI,2020-01-24,BUY,3108.6884,29659.61,922024.86,3227.09,Rebalance
TRD0013228,PF02648,R2032,2019-10-10,BUY,1287.8105,9138.12,117681.67,411.89,Client instruction
TRD0013229,PF02648,STXWDM,2020-05-22,BUY,3828.2494,9827.33,376214.7,1316.75,Rebalance
TRD0013230,PF02648,RDF,2024-08-14,BUY,506.8492,460.47,2333.89,8.17,Rebalance
TRD0013231,PF02648,STXWDM,2025-05-27,BUY,3975.6574,9827.33,390700.97,1367.45,Rebalance
TRD0013232,PF02648,R186,2024-03-09,BUY,1908.7675,10815.32,206439.31,722.54,Model change
TRD0013233,PF02648,MMKT,2025-07-28,SELL,3858.3153,100.06,3860.63,13.51,Model change
TRD0013234,PF02648,STXCLR,2019-09-14,SELL,548.8571,5657.93,31053.95,108.69,Client instruction
TRD0013235,PF02648,GRT,2021-12-01,BUY,186.0394,1347.17,2506.27,8.77,Rebalance
TRD0013236,PF02649,VOD,2025-10-13,BUY,3192.3339,10525.7,336015.49,1176.05,Model change
TRD0013237,PF02649,R186,2025-10-19,BUY,64.1942,10815.32,6942.81,24.3,Model change
TRD0013238,PF02649,R186,2026-05-28,SELL,2599.8589,11107.99,288792.07,1010.77,Model change
TRD0013239,PF02649,R2040,2026-01-06,BUY,1736.7053,8681.57,150773.29,527.71,Client instruction
TRD0013240,PF02649,STX500,2026-04-15,BUY,122.8031,12122.16,14886.39,52.1,Model change
TRD0013241,PF02649,R2040,2026-04-08,BUY,170.9121,8311.36,14205.12,49.72,Model change
TRD0013242,PF02649,VOD,2026-01-31,BUY,3084.1394,11191.82,345171.33,1208.1,Rebalance
TRD0013243,PF02649,BHG,2026-01-08,SELL,246.9907,5847.5,14442.78,50.55,Client instruction
TRD0013244,PF02649,STX500,2026-06-03,BUY,3217.9172,12692.65,408438.97,1429.54,Cash flow
TRD0013245,PF02650,GRT,2022-08-19,BUY,3471.9315,1347.17,46772.82,163.7,Model change
TRD0013246,PF02650,SHP,2025-02-15,BUY,3533.2713,26883.73,949875.12,3324.56,Rebalance
TRD0013247,PF02650,MRP,2021-12-16,SELL,942.3551,21399.8,201662.11,705.82,Cash flow
TRD0013248,PF02650,ANG,2022-03-16,BUY,1443.8329,42537.34,614168.11,2149.59,Rebalance
TRD0013249,PF02650,R2035,2022-07-15,BUY,1334.1318,8694.78,115999.82,406.0,Model change
TRD0013250,PF02650,STXWDM,2025-12-08,BUY,2214.7471,9941.75,220184.62,770.65,Rebalance
TRD0013251,PF02650,STXCLR,2022-12-12,BUY,3784.5383,5657.93,214126.53,749.44,Model change
TRD0013252,PF02651,SBK,2025-11-20,BUY,786.1897,21350.04,167851.82,587.48,Client instruction
TRD0013253,PF02652,BHG,2020-02-02,SELL,1703.5953,5003.75,85243.65,298.35,Model change
TRD0013254,PF02652,R2032,2020-11-17,BUY,1836.0033,9138.12,167776.18,587.22,Rebalance
TRD0013255,PF02652,STXWDM,2023-01-30,SELL,3396.6772,9827.33,333802.68,1168.31,Rebalance
TRD0013256,PF02652,MTN,2025-08-01,SELL,129.6305,9661.86,12524.72,43.84,Client instruction
TRD0013257,PF02653,R2030,2025-12-13,SELL,3254.7279,9765.01,317824.5,1112.39,Rebalance
TRD0013258,PF02653,MMKT,2025-11-17,BUY,2293.1292,100.13,2296.11,8.04,Cash flow
TRD0013259,PF02653,STXCLR,2026-03-12,BUY,3187.5372,5820.62,185534.43,649.37,Rebalance
TRD0013260,PF02653,R186,2026-03-15,BUY,1993.1209,10364.46,206576.22,723.02,Client instruction
TRD0013261,PF02653,ASHGEQ,2026-04-16,BUY,1292.5467,7440.36,96170.13,336.6,Client instruction
TRD0013262,PF02653,STXCLR,2025-11-20,BUY,1303.7257,5683.25,74093.99,259.33,Rebalance
TRD0013263,PF02653,ASHGEQ,2025-09-18,SELL,3546.6073,7372.81,261484.62,915.2,Rebalance
TRD0013264,PF02654,MMKT,2024-07-16,BUY,2759.4809,100.06,2761.14,9.66,Rebalance
TRD0013265,PF02654,REM,2026-02-19,BUY,3377.637,13710.57,463093.29,1620.83,Rebalance
TRD0013266,PF02654,R2040,2024-12-20,BUY,2026.3432,8277.83,167737.25,587.08,Cash flow
TRD0013267,PF02654,R2030,2025-10-10,BUY,2795.2956,9431.05,263625.73,922.69,Model change
TRD0013268,PF02654,REM,2025-04-04,SELL,2273.5441,14033.65,319061.22,1116.71,Cash flow
TRD0013269,PF02654,NPN,2025-06-11,BUY,3629.7798,3469.27,125926.86,440.74,Cash flow
TRD0013270,PF02654,OMU,2025-02-24,BUY,3950.3128,1234.94,48783.99,170.74,Model change
TRD0013271,PF02654,CFR,2025-09-08,BUY,795.0737,25898.78,205914.39,720.7,Model change
TRD0013272,PF02654,GRT,2026-03-06,BUY,1045.0993,1400.2,14633.48,51.22,Client instruction
TRD0013273,PF02655,SOL,2026-03-27,BUY,2610.2585,9407.19,245551.98,859.43,Rebalance
TRD0013274,PF02655,MMKT,2025-12-23,SELL,255.0902,100.78,257.08,0.9,Rebalance
TRD0013275,PF02656,R2035,2025-11-09,BUY,1733.2469,8694.78,150702.0,527.46,Client instruction
TRD0013276,PF02656,RDF,2017-04-12,SELL,2494.3961,460.47,11485.95,40.2,Cash flow
TRD0013277,PF02656,AGL,2019-11-15,BUY,1761.7331,5700.05,100419.67,351.47,Cash flow
TRD0013278,PF02657,R2035,2025-08-01,BUY,3429.6764,8694.78,298202.82,1043.71,Cash flow
TRD0013279,PF02657,CLS,2026-03-30,BUY,3945.7884,38232.74,1508583.02,5280.04,Cash flow
TRD0013280,PF02657,STX500,2025-10-06,SELL,2750.0834,12326.35,338984.91,1186.45,Rebalance
TRD0013281,PF02658,EXX,2020-12-04,BUY,2432.5453,15968.73,388446.59,1359.56,Client instruction
TRD0013282,PF02658,PRX,2024-12-23,BUY,958.0954,1157.05,11085.64,38.8,Rebalance
TRD0013283,PF02658,DSY,2022-03-01,BUY,3856.9341,17134.78,660877.17,2313.07,Client instruction
TRD0013284,PF02659,SHP,2024-11-08,SELL,1976.0339,26883.73,531231.62,1859.31,Rebalance
TRD0013285,PF02660,SOL,2019-07-03,BUY,3156.6911,11061.64,349181.81,1222.14,Rebalance
TRD0013286,PF02660,SSW,2021-11-06,SELL,1891.886,2175.11,41150.6,144.03,Cash flow
TRD0013287,PF02660,MMKT,2020-12-14,SELL,3488.1811,100.06,3490.27,12.22,Cash flow
TRD0013288,PF02661,GFI,2019-09-23,BUY,1933.5933,29659.61,573496.23,2007.24,Client instruction
TRD0013289,PF02661,R186,2018-06-09,BUY,936.2403,10815.32,101257.38,354.4,Cash flow
TRD0013290,PF02661,R2035,2023-06-04,SELL,2525.5618,8694.78,219592.04,768.57,Cash flow
TRD0013291,PF02661,STXWDM,2021-11-25,BUY,1197.4496,9827.33,117677.32,411.87,Client instruction
TRD0013292,PF02662,SOL,2021-12-28,BUY,2183.7154,11061.64,241554.74,845.44,Rebalance
TRD0013293,PF02663,MMKT,2025-03-13,SELL,3183.5458,100.06,3185.46,11.15,Client instruction
TRD0013294,PF02663,STX500,2026-02-02,BUY,1126.2864,13446.73,151448.69,530.07,Client instruction
TRD0013295,PF02663,STX500,2025-07-22,SELL,1003.5825,12326.35,123705.09,432.97,Rebalance
TRD0013296,PF02663,RDF,2026-02-06,BUY,3903.8766,481.69,18804.58,65.82,Client instruction
TRD0013297,PF02663,MMKT,2026-06-10,BUY,883.6425,104.75,925.62,3.24,Rebalance
TRD0013298,PF02663,MMKT,2025-03-26,SELL,586.8744,100.06,587.23,2.06,Model change
TRD0013299,PF02663,STX500,2026-04-25,BUY,318.8434,12554.04,40027.73,140.1,Rebalance
TRD0013300,PF02664,R2032,2019-07-13,BUY,2798.5427,9138.12,255734.19,895.07,Cash flow
TRD0013301,PF02664,R2032,2024-03-12,BUY,2970.9214,9138.12,271486.36,950.2,Rebalance
TRD0013302,PF02664,MMKT,2016-07-03,BUY,2795.3219,100.06,2797.0,9.79,Rebalance
TRD0013303,PF02664,R2032,2026-04-11,BUY,2654.575,9030.17,239712.64,838.99,Client instruction
TRD0013304,PF02664,R2032,2021-10-29,BUY,1351.5112,9138.12,123502.72,432.26,Rebalance
TRD0013305,PF02664,MMKT,2020-08-03,SELL,1825.8811,100.06,1826.98,6.39,Model change
TRD0013306,PF02664,R2032,2018-12-26,SELL,641.4369,9138.12,58615.27,205.15,Cash flow
TRD0013307,PF02665,SOL,2024-03-01,BUY,1223.7286,11061.64,135364.45,473.78,Rebalance
TRD0013308,PF02665,R2032,2022-01-19,SELL,3259.9479,9138.12,297897.95,1042.64,Rebalance
TRD0013309,PF02665,R2035,2026-05-13,BUY,789.2679,8319.11,65660.06,229.81,Cash flow
TRD0013310,PF02666,RDF,2023-10-12,SELL,930.5878,460.47,4285.08,15.0,Cash flow
TRD0013311,PF02666,GRT,2022-09-06,SELL,358.678,1347.17,4832.0,16.91,Client instruction
TRD0013312,PF02666,FSR,2023-07-10,SELL,1227.4132,6931.63,85079.74,297.78,Rebalance
TRD0013313,PF02666,FSR,2021-11-22,BUY,3378.1673,6931.63,234162.06,819.57,Model change
TRD0013314,PF02666,SSW,2024-01-05,BUY,1321.6283,2175.11,28746.87,100.61,Rebalance
TRD0013315,PF02666,MMKT,2026-06-02,SELL,2194.3358,104.53,2293.74,8.03,Model change
TRD0013316,PF02667,STX500,2026-03-30,SELL,2113.0894,11983.49,253221.86,886.28,Model change
TRD0013317,PF02667,STXWDM,2023-08-15,BUY,595.939,9827.33,58564.89,204.98,Cash flow
TRD0013318,PF02667,RDF,2023-09-18,BUY,403.8033,460.47,1859.39,6.51,Rebalance
TRD0013319,PF02668,ASHGEQ,2025-05-16,SELL,2713.0225,7372.81,200025.99,700.09,Client instruction
TRD0013320,PF02668,BHG,2025-09-09,SELL,2723.9162,5003.75,136297.96,477.04,Client instruction
TRD0013321,PF02668,ASHGEQ,2025-12-06,BUY,3999.9448,7598.85,303949.81,1063.82,Client instruction
TRD0013322,PF02668,AGL,2024-09-27,SELL,2845.862,5700.05,162215.56,567.75,Rebalance
TRD0013323,PF02668,ASHGEQ,2025-07-31,SELL,2923.1777,7372.81,215520.34,754.32,Rebalance
TRD0013324,PF02669,R2032,2024-09-08,SELL,3590.1726,9138.12,328074.28,1148.26,Model change
TRD0013325,PF02669,FSR,2026-07-26,SELL,3915.3159,9732.2,381046.37,1333.66,Model change
TRD0013326,PF02669,GRT,2025-11-07,BUY,2289.3429,1347.17,30841.34,107.94,Rebalance
TRD0013327,PF02670,RDF,2025-01-22,BUY,527.3016,460.47,2428.07,8.5,Rebalance
TRD0013328,PF02670,BHG,2023-02-01,BUY,76.3563,5003.75,3820.68,13.37,Rebalance
TRD0013329,PF02670,SBK,2019-02-12,SELL,1057.0498,21073.95,222762.15,779.67,Cash flow
TRD0013330,PF02670,STXCLR,2018-01-15,BUY,2063.3114,5657.93,116740.71,408.59,Rebalance
TRD0013331,PF02670,SLM,2017-06-24,BUY,557.5127,8326.93,46423.69,162.48,Rebalance
TRD0013332,PF02670,SLM,2017-11-17,BUY,2370.7008,8326.93,197406.6,690.92,Cash flow
TRD0013333,PF02670,GRT,2025-01-23,BUY,3049.02,1347.17,41075.48,143.76,Rebalance
TRD0013334,PF02671,SOL,2024-11-22,SELL,3606.7687,11061.64,398967.77,1396.39,Client instruction
TRD0013335,PF02671,R2032,2022-12-10,BUY,3397.6807,9138.12,310484.14,1086.69,Client instruction
TRD0013336,PF02671,R2032,2022-12-11,SELL,2773.1211,9138.12,253411.13,886.94,Rebalance
TRD0013337,PF02671,ASHGEQ,2024-06-15,SELL,3740.2177,7372.81,275759.14,965.16,Client instruction
TRD0013338,PF02671,SHP,2022-03-09,BUY,546.3998,26883.73,146892.65,514.12,Model change
TRD0013339,PF02671,GRT,2023-08-02,BUY,3342.8581,1347.17,45033.98,157.62,Client instruction
TRD0013340,PF02671,ASHGEQ,2023-05-22,BUY,1363.5849,7372.81,100534.52,351.87,Client instruction
TRD0013341,PF02671,SOL,2023-11-20,BUY,2957.4357,11061.64,327140.89,1144.99,Model change
TRD0013342,PF02671,GRT,2025-01-18,BUY,865.629,1347.17,11661.49,40.82,Client instruction
TRD0013343,PF02672,SOL,2023-08-18,SELL,753.5112,11061.64,83350.7,291.73,Client instruction
TRD0013344,PF02673,R2030,2025-05-18,SELL,1397.8604,9431.05,131832.91,461.42,Rebalance
TRD0013345,PF02673,R2030,2025-05-25,BUY,646.172,9431.05,60940.8,213.29,Rebalance
TRD0013346,PF02673,MMKT,2025-10-23,BUY,1560.9956,100.06,1561.93,5.47,Model change
TRD0013347,PF02673,MMKT,2025-06-14,BUY,2612.7111,100.06,2614.28,9.15,Rebalance
TRD0013348,PF02673,MMKT,2026-05-18,SELL,2885.9436,104.02,3001.96,10.51,Rebalance
TRD0013349,PF02673,R2030,2025-11-07,BUY,1214.8629,9431.05,114574.33,401.01,Rebalance
TRD0013350,PF02673,MMKT,2025-01-04,SELL,3734.9533,100.06,3737.19,13.08,Cash flow
TRD0013351,PF02673,R2030,2025-10-26,BUY,2349.5104,9431.05,221583.5,775.54,Rebalance
TRD0013352,PF02674,STX500,2020-06-09,SELL,2805.279,12326.35,345788.51,1210.26,Cash flow
TRD0013353,PF02674,MMKT,2024-07-15,SELL,2768.7115,100.06,2770.37,9.7,Client instruction
TRD0013354,PF02674,GRT,2019-12-03,BUY,3755.0046,1347.17,50586.3,177.05,Rebalance
TRD0013355,PF02674,BHG,2026-04-10,SELL,1617.045,5360.85,86687.36,303.41,Model change
TRD0013356,PF02675,WHL,2022-03-12,BUY,1734.4994,6086.99,105578.81,369.53,Client instruction
TRD0013357,PF02675,RDF,2026-07-13,SELL,3653.8774,587.47,21465.43,75.13,Model change
TRD0013358,PF02675,RDF,2022-05-07,SELL,958.2529,460.47,4412.47,15.44,Client instruction
TRD0013359,PF02676,R2035,2021-04-29,BUY,3977.3367,8694.78,345820.68,1210.37,Rebalance
TRD0013360,PF02677,R2035,2024-12-03,SELL,2078.3371,8694.78,180706.84,632.47,Model change
TRD0013361,PF02677,MMKT,2025-03-07,BUY,1139.9245,100.06,1140.61,3.99,Cash flow
TRD0013362,PF02677,R2035,2025-09-13,BUY,2410.4016,8694.78,209579.12,733.53,Rebalance
TRD0013363,PF02677,MMKT,2024-10-31,BUY,1556.5933,100.06,1557.53,5.45,Client instruction
TRD0013364,PF02677,MMKT,2025-02-08,BUY,2941.0191,100.06,2942.78,10.3,Client instruction
TRD0013365,PF02677,R2035,2025-07-13,SELL,1274.0798,8694.78,110778.44,387.72,Rebalance
TRD0013366,PF02677,R2035,2025-03-30,BUY,1784.6357,8694.78,155170.15,543.1,Rebalance
TRD0013367,PF02678,MMKT,2025-08-11,SELL,3627.9021,100.06,3630.08,12.71,Client instruction
TRD0013368,PF02678,MMKT,2025-10-20,SELL,3397.0924,100.06,3399.13,11.9,Rebalance
TRD0013369,PF02678,R186,2021-05-07,BUY,2043.2789,10815.32,220987.15,773.46,Client instruction
TRD0013370,PF02678,MMKT,2022-09-10,BUY,2169.0538,100.06,2170.36,7.6,Rebalance
TRD0013371,PF02678,MMKT,2022-10-05,SELL,1405.7381,100.06,1406.58,4.92,Client instruction
TRD0013372,PF02678,R186,2023-08-10,BUY,3201.9541,10815.32,346301.58,1212.06,Rebalance
TRD0013373,PF02678,MMKT,2026-01-07,SELL,673.8422,101.04,680.85,2.38,Rebalance
TRD0013374,PF02678,R186,2022-12-21,BUY,3531.3419,10815.32,381925.93,1336.74,Client instruction
TRD0013375,PF02678,R186,2025-04-23,BUY,1657.8376,10815.32,179300.44,627.55,Rebalance
TRD0013376,PF02679,R2035,2017-11-19,BUY,2780.0109,8694.78,241715.83,846.01,Client instruction
TRD0013377,PF02679,MMKT,2015-08-02,SELL,741.8937,100.06,742.34,2.6,Model change
TRD0013378,PF02679,R2035,2021-11-08,BUY,1152.3482,8694.78,100194.14,350.68,Model change
TRD0013379,PF02679,R186,2021-08-23,BUY,2801.7168,10815.32,303014.64,1060.55,Client instruction
TRD0013380,PF02679,R2030,2021-06-02,BUY,795.3994,9431.05,75014.52,262.55,Cash flow
TRD0013381,PF02679,R2030,2021-03-19,SELL,1638.6266,9431.05,154539.69,540.89,Cash flow
TRD0013382,PF02680,R2032,2021-05-09,BUY,2822.4678,9138.12,257920.49,902.72,Client instruction
TRD0013383,PF02680,MMKT,2022-12-30,BUY,636.4303,100.06,636.81,2.23,Model change
TRD0013384,PF02680,R2040,2024-05-11,BUY,2317.7719,8277.83,191861.22,671.51,Model change
TRD0013385,PF02680,R2040,2024-01-19,BUY,1911.3367,8277.83,158217.2,553.76,Rebalance
TRD0013386,PF02680,R2040,2023-12-26,BUY,2072.3397,8277.83,171544.76,600.41,Cash flow
TRD0013387,PF02680,R2040,2025-02-09,BUY,2588.7208,8277.83,214289.91,750.01,Cash flow
TRD0013388,PF02681,SHP,2024-12-09,BUY,866.9954,26883.73,233080.7,815.78,Model change
TRD0013389,PF02681,STXCLR,2023-05-18,SELL,3123.8364,5657.93,176744.48,618.61,Model change
TRD0013390,PF02681,SHP,2019-01-21,BUY,1689.2887,26883.73,454143.81,1589.5,Cash flow
TRD0013391,PF02681,SHP,2017-09-02,SELL,2845.473,26883.73,764969.28,2677.39,Cash flow
TRD0013392,PF02681,RDF,2024-10-06,BUY,1428.3369,460.47,6577.06,23.02,Client instruction
TRD0013393,PF02681,PRX,2021-04-08,BUY,717.6418,1157.05,8303.47,29.06,Rebalance
TRD0013394,PF02681,SHP,2018-06-27,BUY,1673.4531,26883.73,449886.61,1574.6,Rebalance
TRD0013395,PF02681,APN,2017-04-14,SELL,2822.1926,19591.53,552910.71,1935.19,Model change
TRD0013396,PF02682,GRT,2026-03-10,BUY,113.3761,1429.99,1621.27,5.67,Rebalance
TRD0013397,PF02683,AGL,2025-11-11,BUY,3485.907,5700.05,198698.44,695.44,Cash flow
TRD0013398,PF02684,INL,2024-11-04,BUY,256.2941,12852.27,32939.61,115.29,Cash flow
TRD0013399,PF02684,MMKT,2025-07-26,BUY,876.1741,100.06,876.7,3.07,Client instruction
TRD0013400,PF02684,SHP,2026-06-24,BUY,3108.4088,25231.12,784286.35,2745.0,Rebalance
TRD0013401,PF02684,RDF,2024-06-10,BUY,52.209,460.47,240.41,0.84,Client instruction
TRD0013402,PF02684,MMKT,2026-01-27,SELL,2829.1987,101.43,2869.66,10.04,Rebalance
TRD0013403,PF02685,FSR,2026-04-03,SELL,3521.5303,7577.77,266853.47,933.99,Rebalance
TRD0013404,PF02686,GFI,2025-07-05,BUY,277.9665,29659.61,82443.78,288.55,Client instruction
TRD0013405,PF02686,R2040,2025-11-11,SELL,970.4459,8277.83,80331.86,281.16,Rebalance
TRD0013406,PF02686,MRP,2025-10-06,BUY,65.8542,21399.8,14092.67,49.32,Model change
TRD0013407,PF02686,R2040,2025-12-19,BUY,2124.8328,8535.03,181355.12,634.74,Model change
TRD0013408,PF02687,GRT,2025-11-18,BUY,846.7756,1342.7,11369.66,39.79,Client instruction
TRD0013409,PF02687,MMKT,2025-05-28,BUY,2106.2317,100.06,2107.5,7.38,Rebalance
TRD0013410,PF02687,R186,2025-10-19,BUY,1720.102,10815.32,186034.54,651.12,Cash flow
TRD0013411,PF02687,RDF,2025-02-04,BUY,2704.5431,460.47,12453.61,43.59,Model change
TRD0013412,PF02687,RDF,2025-12-16,SELL,1922.6813,456.65,8779.92,30.73,Rebalance
TRD0013413,PF02687,RDF,2024-09-04,BUY,2011.3484,460.47,9261.66,32.42,Client instruction
TRD0013414,PF02687,CPI,2024-07-19,BUY,2579.7762,257696.34,6647988.85,23267.96,Cash flow
TRD0013415,PF02687,STXWDM,2024-09-12,BUY,2369.393,9827.33,232848.07,814.97,Client instruction
TRD0013416,PF02687,MMKT,2025-12-05,BUY,2703.5502,100.35,2713.01,9.5,Client instruction
TRD0013417,PF02688,BHG,2025-07-31,SELL,3900.3477,5003.75,195163.65,683.07,Client instruction
TRD0013418,PF02688,R2035,2022-12-14,SELL,2827.9773,8694.78,245886.4,860.6,Client instruction
TRD0013419,PF02689,RDF,2026-06-14,BUY,1458.6641,569.35,8304.9,29.07,Rebalance
TRD0013420,PF02689,MMKT,2025-09-16,SELL,310.2073,100.06,310.39,1.09,Rebalance
TRD0013421,PF02689,ANG,2026-03-21,BUY,420.3766,47574.71,199992.95,699.98,Model change
TRD0013422,PF02690,SOL,2021-07-05,BUY,128.2626,11061.64,14187.95,49.66,Model change
TRD0013423,PF02690,GRT,2018-04-08,SELL,3805.376,1347.17,51264.88,179.43,Client instruction
TRD0013424,PF02690,R2030,2025-05-01,BUY,154.5631,9431.05,14576.92,51.02,Model change
TRD0013425,PF02690,OMU,2019-06-12,SELL,3560.228,1234.94,43966.68,153.88,Client instruction
TRD0013426,PF02690,STX500,2017-10-07,SELL,496.8185,12326.35,61239.59,214.34,Cash flow
TRD0013427,PF02690,STX500,2024-11-06,BUY,2873.496,12326.35,354197.17,1239.69,Rebalance
TRD0013428,PF02690,RDF,2024-03-26,BUY,1054.6702,460.47,4856.44,17.0,Client instruction
TRD0013429,PF02690,STX500,2022-10-07,BUY,1877.6219,12326.35,231442.25,810.05,Client instruction
TRD0013430,PF02690,R2032,2022-12-01,BUY,3582.391,9138.12,327363.19,1145.77,Rebalance
TRD0013431,PF02691,GRT,2019-03-04,SELL,1273.9689,1347.17,17162.53,60.07,Cash flow
TRD0013432,PF02691,STXCLR,2023-11-05,SELL,3928.8325,5657.93,222290.59,778.02,Rebalance
TRD0013433,PF02691,EXX,2021-04-09,BUY,3519.2771,15968.73,561983.86,1966.94,Cash flow
TRD0013434,PF02692,R2032,2015-10-15,BUY,3798.7924,9138.12,347138.21,1214.98,Client instruction
TRD0013435,PF02692,ANG,2016-07-28,SELL,741.4875,42537.34,315409.06,1103.93,Client instruction
TRD0013436,PF02692,ASHGEQ,2026-05-20,BUY,2952.168,8073.69,238348.89,834.22,Client instruction
TRD0013437,PF02692,GRT,2019-08-25,BUY,1776.3803,1347.17,23930.86,83.76,Rebalance
TRD0013438,PF02692,ASHGEQ,2016-05-14,BUY,498.9336,7372.81,36785.43,128.75,Cash flow
TRD0013439,PF02692,INL,2022-02-08,BUY,2408.7792,12852.27,309582.81,1083.54,Rebalance
TRD0013440,PF02692,CFR,2021-12-05,BUY,1240.8907,25898.78,321375.55,1124.81,Cash flow
